USER_ID,TICKET_ID,CREATED_AT,CONTENT
163,1555,2025-05-04 19:57:42.000,"I recently attended your blues night at Downtown Music Hall last Saturday, and while the overall atmosphere was incredible (I especially loved the acoustic set in the second half!), I'm writing because I've noticed some concerning patterns with the ticketing system lately. I've been a regular attendee for about 2 years now, but the frequency of events seems to have decreased significantly in the past few months. We used to have blues nights every other weekend, but now it's become quite unpredictable."
65,1558,2025-05-04 23:50:39.000,"The venue staff was helpful and eventually let us in after a 45-minute wait, but we missed the opening act. While the main performances were incredible (especially that sunset set!), I feel we should be compensated for missing part of the show we paid for. "
121,1564,2025-05-05 07:57:39.000,"Also, there seems to be a glitch in the mobile app where the seat selection map freezes when selecting VIP areas. I've attached another screenshot of this issue as well."
124,157,2025-05-05 19:27:21.000,"I'm beyond frustrated with my experience during yesterday's ticket transfer process. I've been a loyal customer of your platform for years, particularly for indie folk and acoustic events, but this situation has left me quite disappointed. I attempted to transfer two premium tickets for next week's Symphony Under the Stars to my sister (screenshot of the error message attached), but I keep getting a ""Transfer Not Available for This Event"" message, followed by ""Invalid Recipient Error"" when I tried again with a different email address. After multiple attempts, the system showed ""Transfer Limit Reached"" despite having followed all the steps correctly. When I finally got past these errors, the final attempt resulted in ""Transfer failed - try again later"" message, leaving me completely stuck."
564,2575,2025-05-06 14:56:43.000,"I recently attended the jazz fusion concert at your venue and was blown away by the incredible musicianship, particularly the phenomenal saxophone solo in the second set. However, I did notice that the sound system struggled to keep up during the louder moments, resulting in noticeable distortion. I've included a video clip that captures the issue, which I hope you'll find helpful in addressing this concern."
504,2581,2025-05-06 20:52:43.000,"I've been a loyal fan of your venue's indie rock scene for the past 2 years, but my latest experience with transferring tickets for the Underground Echoes festival has been a letdown. I bought 4 VIP tickets ($225 each) for my friends and me, but unfortunately, two of them are no longer able to attend due to unforeseen family circumstances."
134,1389,2025-05-07 23:54:02.000,"I've been having issues with transferring my tickets for next month's jazz fusion concert at The Blue Room. I purchased 3 tickets last week under my account (order #RT789321), but I need to transfer 2 of them to my friends since they'll be arriving separately. I've tried using the transfer function on your mobile app several times, but it keeps showing an ""Invalid Recipient Error"" message (screenshot attached). The error appears right after I enter my friend's email address, indicating that the email addresses might not be registered in the system or may contain formatting errors. I've double-checked the email addresses multiple times, but the transfer still fails to process."
638,2606,2025-05-08 15:45:42.000,"I recently purchased tickets for the Summer Jazz Festival (Order #JF-89076), but there seems to be an error with my seat assignment. According to my confirmation email, I've been allocated seats in Section C, Row 12, whereas I had chosen and paid for seats in Section A, Row 5. I would greatly appreciate it if you could investigate and resolve this issue."
506,2614,2025-05-09 11:45:10.000,I'm having trouble with the mobile app - it keeps crashing every time I try to view my digital tickets. Is anyone else experiencing this issue?
138,1762,2025-05-09 18:01:58.000,"I've been experiencing some frustrating issues with my ticket transfer for the upcoming Dark Symphony concert at Riverside Hall. I attempted to transfer my VIP ticket to my sister three times now, but keep getting an error message saying ""Transfer Failed - Error Code 2468"" (screenshot attached). This is quite urgent as I'm no longer able to attend due to a family emergency, and she's traveling from out of state for this."
49,1624,2025-05-10 11:53:29.000,"However, I'm a bit disappointed with the recent price increase for the VIP packages. As someone who's been a loyal customer for three years (mostly for your jazz and world music events), I feel the 30% jump is quite steep, especially since the perks haven't changed."
39,110,2025-05-13 23:14:32.000,"I've been a loyal attendee of your events for the past 3 years, particularly loving the techno and house music stages. Last year's underground warehouse series was absolutely incredible - the intimate venue setting really enhanced the whole vibe! However, I've noticed you've reduced the frequency of your underground events from bi-weekly to monthly. Any chance you'll bring back the more frequent schedule? The community really misses the regular meetups."
77,1669,2025-05-14 15:48:50.000,"One more thing - the new digital ticket scanning system at the entrance was super smooth at last week's jazz night, but could you consider adding more scanning stations? The queue got pretty lengthy around 8 PM."
42,1008,2025-05-14 17:46:32.000,"First, I purchased 4 tickets but was only able to transfer 3 to my friends. The fourth ticket keeps showing a ""Transfer failed - try again later"" error when I try to send it (I've attached a screenshot of the error message). The system seems to be timing out during the transfer process, and despite multiple attempts over the past hour, I keep getting the same error message. Could you please help me resolve this? My friend needs the ticket ASAP as we're all traveling from different cities."
101,1709,2025-05-18 06:18:59.000,"Also, I noticed the ticket prices for the summer series have increased quite significantly. While I understand costs go up, a 40% jump seems quite steep. Any chance you could consider introducing a loyalty program for regular attendees? I must have been to at least 15 of your events last year alone!"
68,496,2025-05-19 05:05:49.000,"I've been having issues with the ticket transfer for next month's jazz festival. Despite following the instructions, when I try to transfer my VIP pass to my sister's account, I keep getting an error message saying ""transfer limit reached"" (screenshot attached). This is frustrating because I haven't made any transfers before, and I specifically bought these tickets knowing I might need to transfer them."
6,679,2025-05-20 11:59:22.000,"I've been having an incredibly frustrating experience with my ticket transfer for the upcoming Electronic Paradise Festival. I tried transferring my VIP pass to my sister's account three times now, but keep getting an error message saying ""Transfer failed - recipient not found"" (screenshot attached). I've double-checked her email address multiple times, and it's definitely correct."
86,231,2025-05-20 17:31:12.000,"While I'm here, I'd also like to mention that the frequency of trance events in your venue has decreased significantly over the past year. As someone who regularly attended your Thursday night trance sessions, I miss having a consistent spot to enjoy this genre. The new focus on pop-up jazz nights is great for variety, but perhaps you could consider alternating between genres?"
11,1734,2025-05-20 22:14:46.000,"Could you please:
1. Help me transfer these tickets promptly
2. Explain why the jazz nights have been reduced
3. Consider offering partial refunds for annual members affected by the programming changes"
93,1745,2025-05-21 18:17:28.000,One more thing - the VIP lounge map on your website seems outdated. It still shows the old layout from last year's setup. Will the premium viewing deck still be in the same location?
118,1754,2025-05-22 06:58:57.000,"I've tried logging out and back in, clearing my cache, and even using a different browser, but nothing seems to work. Could you please help me sort this out ASAP? My sister needs to make travel arrangements, and time is getting a bit tight."
43,935,2025-05-22 18:40:18.000,"I recently attended your underground techno event at The Underground Room last Friday, and while the music was absolutely incredible (especially that deep house set around midnight!), I'm having some issues with getting a refund for my friend's ticket. She couldn't make it last minute due to a family emergency, and I tried using your ticket transfer system, but kept getting an error message. I've attached a screenshot of the error page for your reference."
151,1773,2025-05-23 04:24:24.000,"Also, I noticed that the new membership tier system is a bit unclear - particularly regarding early access benefits. For example, I'm a Gold member but somehow wasn't able to access the pre-sale for the ""Midnight Symphony"" show last week, despite the membership benefits page stating all Gold members get pre-sale access."
98,949,2025-05-24 12:33:16.000,"Back to my main issue though - could you please help me with the ticket transfer? I keep getting a ""Transfer Not Available for This Event"" error message when I try to send them through the app. I've already promised these tickets to my sister and don't want to let her down. I've attempted the transfer multiple times, but the system won't let me proceed with the transfer process."
62,1796,2025-05-25 02:27:48.000,"Could you please:
1. Help me transfer 2 tickets
2. Confirm if there are plans for more frequent events
3. Double-check that the duplicate charge was fully reversed"
591,2813,2025-05-26 12:35:37.000,"I recently bought tickets to the Summer Electronica Festival scheduled for next month (Order #EF-2023-8867), but I've encountered a scheduling conflict. Could you please inform me about your refund process? If a refund isn't an option, I'd be interested in reselling the tickets through your official resale platform."
514,2830,2025-05-28 01:51:18.000,"I'm requesting a refund for the unused Saturday ticket (Order #TR789456) or a credit towards a future event. As a loyal customer of three years, having attended over 20 shows through your platform, I would appreciate it if you could accommodate this request."
83,1831,2025-05-28 02:33:08.000,"One more thing - is there any way to get a partial refund for the Classical Series subscription? I know it's clearly stated as non-refundable, but I'm moving overseas in September and will miss the last three concerts. I've been a premium member since day one, if that helps at all..."
664,2843,2025-05-28 20:18:00.000,"I'm having trouble accessing my VIP tickets for the Neon Dreams festival on June 15th through the mobile app. Despite trying to log out and log back in, I continue to receive an error message (screenshot attached) and I'm unable to view my tickets."
132,415,2025-05-28 23:32:27.000,"Also, while I'm writing - I noticed that your electronic/EDM events have become less frequent lately. As someone who's been following your venue for the past 3 years and absolutely lives for drum & bass nights, it's been disappointing to see fewer shows in this genre. The underground scene here really needs more representation! "
130,1853,2025-05-29 19:46:23.000,"Secondly, the event page initially advertised early entry for VIP ticket holders starting at 2 PM, but when we arrived, security told us entry wouldn't begin until 3:30 PM. We waited in the hot sun for nothing! As someone who particularly wanted to catch the opening folk-fusion acts, this was really disappointing."
581,2861,2025-05-30 08:27:35.000,"I'm experiencing a pressing issue that requires immediate attention. I recently bought 4 VIP tickets to the ""Midnight Symphony"" festival on July 15th, but I've been double-charged for the same order (order numbers: MF-2023-89421 and MF-2023-89422). I've included a screenshot from my bank statement showing both transactions for your reference."
122,1878,2025-05-31 13:24:58.000,"I tried logging out and back in, clearing my cache, and even using a different browser, but nothing seems to work. Could you please help me resolve this? The festival is in 3 days, and I'm getting quite anxious about it."
71,1660,2025-06-01 13:50:55.000,"I'm having trouble transferring my tickets for the upcoming electronic dance festival on July 15th. I've been trying to send them to my friend Sarah for the past 2 hours, but keep getting an error message saying ""transfer failed - error code 2468"" (screenshot attached). This is really stressing me out since I paid $180 for these tickets, and I can't attend anymore due to a family emergency."
24,631,2025-06-03 07:44:30.000,"On another note, I'm having trouble transferring my tickets for the upcoming bass music event on December 15th. I've tried sending them to my friend's email (sarah.j@email.com) three times, but she hasn't received anything. I've attached a screenshot of the error message I keep getting when I hit the ""Transfer"" button."
129,1607,2025-06-04 03:40:36.000,"I've been trying to transfer my premium tickets for the upcoming ""Midnight Symphony"" concert on March 15th to my sister, but I keep getting a ""Transfer Not Available for This Event"" error message (screenshot attached). The message indicates that ticket transfers have been restricted by the event organizer for this particular performance. Every time I click the ""Transfer Tickets"" button in my account, the page just refreshes and displays ""This event does not allow ticket transfers at this time. Please contact customer support for assistance."" I've tried both on my phone and laptop, same issue."
14,1470,2025-06-04 05:03:24.000,"I'm also writing because I'm having trouble transferring my tickets for the upcoming Underground Bass series. I've attached a screenshot of the error message I keep getting when trying to send the tickets to my sister. It just says ""Transfer failed - Error code 2445"" but doesn't explain why. These tickets weren't cheap ($89 each), and I really need to get them to her since I can't make it anymore due to a work commitment."
